DATE TIME,STEP,STEP REWARD BUY,LOSS BUY,EPSILON,SUM PLAY SCORE BUY,BEST SUM PLAY SCORE BUY,TARGET UPDATE,TIMESTAMP
Tue Nov 23 05:28:33 2021,24300,27.932858043900616,0.04838157790609532,0.7842784036607982,150.80765615141718,,,1637620113.893688
Tue Nov 23 05:29:10 2021,25000,,,,,,1.0,1637620150.2038474
Tue Nov 23 05:29:21 2021,25200,15.31665237233695,0.04815863157829477,0.7772515312508697,163.28086784352013,,,1637620161.421029
Tue Nov 23 05:30:03 2021,26000,,,,,,1.0,1637620203.6447225
Tue Nov 23 05:30:09 2021,26100,11.500611801552871,0.05000519871090849,0.7702876172695216,126.45805167444783,,,1637620209.8092408
Tue Nov 23 05:30:57 2021,27000,,,,,,1.0,1637620257.4952748
Tue Nov 23 05:30:58 2021,27000,28.395552319053863,0.04989030325681799,0.7633860976302757,132.39287755671094,,,1637620258.2702024
Tue Nov 23 05:31:46 2021,27900,6.06661301059116,0.04799785144730574,0.7565464133006761,135.54939991415085,,,1637620306.479363
Tue Nov 23 05:31:51 2021,28000,,,,,,1.0,1637620311.8430228
Tue Nov 23 05:32:34 2021,28800,-10.120313340601752,0.0494421297725704,0.7497680102570136,156.42201533861476,,,1637620354.9070323
Tue Nov 23 05:32:45 2021,29000,,,,,,1.0,1637620365.3670664
Tue Nov 23 05:33:23 2021,29700,17.088867226115386,0.0489240847590069,0.7430503394394447,141.42856986694562,,,1637620403.7064993
Tue Nov 23 05:33:39 2021,30000,,,,,,1.0,1637620419.533186
Tue Nov 23 05:34:11 2021,30600,2.226951467495919,0.04733991264262133,0.7363928567075162,150.37354690486427,,,1637620451.5139878
Tue Nov 23 05:34:32 2021,31000,,,,,,1.0,1637620472.7296546
Tue Nov 23 05:35:00 2021,31500,-1.2282676202019207,0.046543936777032086,0.7297950227960978,102.9553178821989,,,1637620500.2499118
Tue Nov 23 05:35:26 2021,32000,,,,,,1.0,1637620526.6593044
Tue Nov 23 05:35:48 2021,32400,14.487697532746164,0.04324306225404143,0.7232563032716876,189.81192056305494,True,,1637620548.701373
Tue Nov 23 05:36:20 2021,33000,,,,,,1.0,1637620580.354782
Tue Nov 23 05:36:36 2021,33300,-30.49805817762742,0.04537733369610376,0.7167761684891342,180.21828255335114,,,1637620596.9125144
Tue Nov 23 05:37:14 2021,34000,,,,,,1.0,1637620634.7354198
Tue Nov 23 05:37:25 2021,34200,-31.708751445429733,0.043988268481981424,0.710354093548728,126.44053062265895,,,1637620645.932483
Tue Nov 23 05:38:08 2021,35000,,,,,,1.0,1637620688.7463138
Tue Nov 23 05:38:14 2021,35100,-5.702090444053383,0.04569624650395579,0.7039895582536885,168.5313033137377,,,1637620694.9447432
Tue Nov 23 05:39:03 2021,36000,,,,,,1.0,1637620743.214905
Tue Nov 23 05:39:03 2021,36000,-0.29464134709808754,0.04634377833973202,0.6976820470680167,191.25109437736216,True,,1637620743.9409637
Tue Nov 23 05:39:54 2021,36900,5.2356771577902474,0.04435986913016273,0.6914310490747512,206.6936875005785,True,,1637620794.8159542
Tue Nov 23 05:40:00 2021,37000,,,,,,1.0,1637620800.456873
Tue Nov 23 05:40:43 2021,37800,12.224856595306424,0.04750291528904604,0.6852360579345712,187.30982395002786,,,1637620843.7907867
Tue Nov 23 05:40:54 2021,38000,,,,,,1.0,1637620854.5699675
Tue Nov 23 05:41:33 2021,38700,38.83710671432293,0.046192400965632666,0.6790965718447943,182.52955072617178,,,1637620893.6925788
Tue Nov 23 05:41:50 2021,39000,,,,,,1.0,1637620910.0229056
Tue Nov 23 05:42:24 2021,39600,-0.9309216632812642,0.045906274220388794,0.6730120934987118,59.21298767280494,,,1637620944.3841472
Tue Nov 23 05:42:46 2021,40000,,,,,,1.0,1637620966.2581
Tue Nov 23 05:43:13 2021,40500,22.973615421141297,0.046071600576655734,0.6669821300453248,153.21727101559594,,,1637620993.9361007
Tue Nov 23 05:43:40 2021,41000,,,,,,1.0,1637621020.7683623
Tue Nov 23 05:44:03 2021,41400,9.518453125948358,0.047004067598738604,0.6610061930494128,83.41126495774517,,,1637621043.7150128
Tue Nov 23 05:44:36 2021,42000,,,,,,1.0,1637621076.862324
Tue Nov 23 05:44:54 2021,42300,17.324659482806165,0.04454682958829734,0.6550837984519703,230.54999982951261,True,,1637621094.1076965
Tue Nov 23 05:45:32 2021,43000,,,,,,1.0,1637621132.3185375
Tue Nov 23 05:45:44 2021,43200,-5.0013067773105355,0.043894883127262196,0.6492144665310005,196.91994352483817,,,1637621144.2655957
Tue Nov 23 05:46:28 2021,44000,,,,,,1.0,1637621188.7513418
Tue Nov 23 05:46:35 2021,44100,-14.423581181414946,0.041931695513841176,0.6433977218626542,35.38887404004519,,,1637621195.4803507
Tue Nov 23 05:47:25 2021,45000,,,,,,1.0,1637621245.8760898
Tue Nov 23 05:47:26 2021,45000,-3.674824980987014,0.044389498273117674,0.6376330932827189,132.78796904577877,,,1637621246.6171088
Tue Nov 23 05:48:16 2021,45900,-18.56734508864207,0.0408529161527339,0.631920113848461,159.4622311802582,,,1637621296.8081076
Tue Nov 23 05:48:22 2021,46000,,,,,,1.0,1637621302.337326
Tue Nov 23 05:49:07 2021,46800,-10.92261482056135,0.04090951240104106,0.626258320800795,157.0290342946975,,,1637621347.3027
Tue Nov 23 05:49:18 2021,47000,,,,,,1.0,1637621358.3352597
Tue Nov 23 05:49:58 2021,47700,-32.473694238685,0.04211735327210691,0.6206472555268023,73.71966270636887,,,1637621398.193071
Tue Nov 23 05:50:15 2021,48000,,,,,,1.0,1637621415.0076504
Tue Nov 23 05:50:48 2021,48600,-11.710008096660527,0.03960313803826769,0.6150864635225815,116.4172197374861,,,1637621448.7943676
Tue Nov 23 05:51:10 2021,49000,,,,,,1.0,1637621470.833443
Tue Nov 23 05:51:39 2021,49500,-13.951882968097943,0.040805376985420784,0.6095754943564378,69.15445364460336,,,1637621499.0222173
Tue Nov 23 05:52:06 2021,50000,,,,,,1.0,1637621526.7192042
Tue Nov 23 05:52:29 2021,50400,-13.25853052771709,0.041438071439042684,0.6041139016323899,78.37921539749856,,,1637621549.8608227
Tue Nov 23 05:53:03 2021,51000,,,,,,1.0,1637621583.6817105
Tue Nov 23 05:53:20 2021,51300,1.5253823192993323,0.041384583790269165,0.598701242954017,137.32812623985956,,,1637621600.755064
Tue Nov 23 05:53:59 2021,52000,,,,,,1.0,1637621639.8524752
Tue Nov 23 05:54:12 2021,52200,-10.9290811517163,0.04195508558199638,0.5933370798886243,148.58198988464542,,,1637621652.0209415
Tue Nov 23 05:54:57 2021,53000,,,,,,1.0,1637621697.0949907
Tue Nov 23 05:55:03 2021,53100,-51.21685760402982,0.042371595036238434,0.5880209779317215,202.67113993943707,,,1637621703.4300532
Tue Nov 23 05:55:55 2021,54000,,,,,,1.0,1637621755.0746431
Tue Nov 23 05:55:55 2021,54000,11.921550415471895,0.04057471253909171,0.5827525064718384,132.63182832527218,,,1637621755.8435874
Tue Nov 23 05:56:47 2021,54900,-49.357454937386095,0.0389433026044733,0.5775312387556422,133.10967263693337,,,1637621807.4077263
Tue Nov 23 05:56:53 2021,55000,,,,,,1.0,1637621813.0197222
Tue Nov 23 05:57:39 2021,55800,47.46980528093445,0.041872757385588356,0.5723567518533642,114.82306093149249,,,1637621859.0726786
Tue Nov 23 05:57:50 2021,56000,,,,,,1.0,1637621870.7894602
Tue Nov 23 05:58:31 2021,56700,4.482820210303068,0.040419071570245754,0.5672286266245387,159.0439843448396,,,1637621911.2989538
Tue Nov 23 05:58:48 2021,57000,,,,,,1.0,1637621928.6864662
Tue Nov 23 05:59:23 2021,57600,5.552455286732478,0.04126882440927956,0.5621464476840687,174.52832732465913,,,1637621963.9968154
Tue Nov 23 05:59:46 2021,58000,,,,,,1.0,1637621986.712359
Tue Nov 23 06:00:15 2021,58500,16.563763441386914,0.04106611461689075,0.5571098033685652,88.27923155301028,,,1637622015.921176
Tue Nov 23 06:00:45 2021,59000,,,,,,1.0,1637622045.6264281
Tue Nov 23 06:01:09 2021,59400,4.446578111769719,0.04044057682880925,0.5521182857030027,106.79486242423604,,,1637622069.1176395
Tue Nov 23 06:01:43 2021,60000,,,,,,1.0,1637622103.7847095
Tue Nov 23 06:02:01 2021,60300,-0.368623769214536,0.038705082902063925,0.54717149036768,85.41684210611484,,,1637622121.7945597
Tue Nov 23 06:02:42 2021,61000,,,,,,1.0,1637622162.5513494
Tue Nov 23 06:02:54 2021,61200,-11.669664625914663,0.04075487264742454,0.5422690166654628,158.83746620425728,,,1637622174.7796555
Tue Nov 23 06:03:40 2021,62000,,,,,,1.0,1637622220.7664664
Tue Nov 23 06:03:47 2021,62100,-26.490825188371446,0.039195322140844334,0.537410467489328,114.02145343953421,,,1637622227.3488681
Tue Nov 23 06:04:39 2021,63000,,,,,,1.0,1637622279.3021421
Tue Nov 23 06:04:40 2021,63000,-6.151918317555369,0.04124930964368913,0.5325954492902031,123.73408305778462,,,1637622280.0601153
Tue Nov 23 06:05:32 2021,63900,38.699855714455566,0.037504898180357286,0.5278235720450793,228.9062936479919,,,1637622332.4949675
Tue Nov 23 06:05:38 2021,64000,,,,,,1.0,1637622338.3094394
Tue Nov 23 06:06:25 2021,64800,3.409928713539145,0.041948996955114934,0.5230944492254249,142.1903656607994,,,1637622385.6466887
Tue Nov 23 06:06:37 2021,65000,,,,,,1.0,1637622397.008313
Tue Nov 23 06:07:17 2021,65700,-6.321445316172693,0.041486133652635745,0.5184076977658783,134.3893268889322,,,1637622437.8994293
Tue Nov 23 06:07:35 2021,66000,,,,,,1.0,1637622455.414602
Tue Nov 23 06:08:11 2021,66600,-28.15223270049985,0.03838951454601354,0.5137629380332087,95.22939057067535,,,1637622491.0395875
Tue Nov 23 06:08:34 2021,67000,,,,,,1.0,1637622514.205652
Tue Nov 23 06:09:05 2021,67500,-10.170160527097936,0.040339776964651214,0.5091597937955772,136.20533991108252,,,1637622545.1748917
Tue Nov 23 06:09:34 2021,68000,,,,,,1.0,1637622574.4035995
Tue Nov 23 06:09:58 2021,68400,-28.136954431335955,0.03912216537114647,0.5045978921920542,218.03857152732337,,,1637622598.416407
Tue Nov 23 06:10:32 2021,69000,,,,,,1.0,1637622632.8733149
Tue Nov 23 06:10:50 2021,69300,23.048269691884872,0.038463614056300784,0.5000768637024237,142.03181053558328,,,1637622650.9635868
Tue Nov 23 06:11:33 2021,70000,,,,,,1.0,1637622693.6148221
Tue Nov 23 06:11:46 2021,70200,-8.085210712898057,0.039105468742135496,0.4955963421172414,120.50663097576167,,,1637622706.0804935
Tue Nov 23 06:12:33 2021,71000,,,,,,1.0,1637622753.4296384
Tue Nov 23 06:12:40 2021,71100,16.985380300420395,0.03868946769274771,0.4911559645081809,175.631144531136,,,1637622760.1612177
Tue Nov 23 06:13:33 2021,72000,,,,,,1.0,1637622813.9320323
Tue Nov 23 06:13:34 2021,72000,13.20464819143119,0.03880146025162604,0.4867553711986302,158.2817997454426,,,1637622814.65111
Tue Nov 23 06:14:30 2021,72900,-25.766040972763435,0.03913266775715682,0.4823942057345616,193.17618032029338,,,1637622870.0965126
Tue Nov 23 06:14:35 2021,73000,,,,,,1.0,1637622875.9658203
Tue Nov 23 06:15:26 2021,73800,-12.694549109910328,0.03634061446516878,0.4780721148556542,115.4146625699433,,,1637622926.2733076
Tue Nov 23 06:15:38 2021,74000,,,,,,1.0,1637622938.5714278
Tue Nov 23 06:16:21 2021,74700,-6.75752008975121,0.038755555164275896,0.4737887484666841,128.23732199015637,,,1637622981.3869
Tue Nov 23 06:16:39 2021,75000,,,,,,1.0,1637622999.5520494
Tue Nov 23 06:17:15 2021,75600,11.1833909868378,0.037626072208707534,0.46954375960916256,184.96355091647737,,,1637623035.9205
Tue Nov 23 06:17:39 2021,76000,,,,,,1.0,1637623059.4795132
Tue Nov 23 06:18:11 2021,76500,31.936060256391073,0.03678894767796414,0.4653368044332317,105.35076815898451,,,1637623091.1811268
Tue Nov 23 06:18:40 2021,77000,,,,,,1.0,1637623120.967491
Tue Nov 23 06:19:05 2021,77400,-0.065601820154221,0.03855598573572934,0.4611675421698136,182.48347266374589,,,1637623145.967273
Tue Nov 23 06:19:42 2021,78000,,,,,,1.0,1637623182.2452807
Tue Nov 23 06:20:02 2021,78300,10.429301293170113,0.03702794912271202,0.45703563510300926,79.70600481012713,,,1637623202.011102
Tue Nov 23 06:20:44 2021,79000,,,,,,1.0,1637623244.283723
Tue Nov 23 06:20:57 2021,79200,-16.690920768984206,0.03525372807453904,0.4529407485427403,145.91405763496672,,,1637623257.9105802
Tue Nov 23 06:21:47 2021,80000,,,,,,1.0,1637623307.1261685
Tue Nov 23 06:21:54 2021,80100,25.189214469842735,0.03646440817871027,0.44888255079763967,233.69639992847976,True,,1637623314.1065066
Tue Nov 23 06:22:48 2021,81000,,,,,,1.0,1637623368.8181856
Tue Nov 23 06:22:49 2021,81000,44.00760718319121,0.04164302697094778,0.44486071314818293,192.60561900099032,,,1637623369.576159
Tue Nov 23 06:23:45 2021,81900,-27.510616816444404,0.04057756992988289,0.4408749098200644,132.61923769678015,,,1637623425.3013842
Tue Nov 23 06:23:52 2021,82000,,,,,,1.0,1637623432.302955
Tue Nov 23 06:24:42 2021,82800,7.3081061015110835,0.036441619347573985,0.43692481795780713,115.38778993877776,,,1637623482.005475
Tue Nov 23 06:24:54 2021,83000,,,,,,1.0,1637623494.2716806
Tue Nov 23 06:25:38 2021,83700,19.237461759416465,0.03424358518380258,0.43301011759860986,172.96189887042544,,,1637623538.4840515
Tue Nov 23 06:25:57 2021,84000,,,,,,1.0,1637623557.0783384
Tue Nov 23 06:26:34 2021,84600,-38.15454588837024,0.03781536552123725,0.42913049164643396,176.06093273490728,,,1637623594.8819985
Tue Nov 23 06:27:00 2021,85000,,,,,,1.0,1637623620.0775564
Tue Nov 23 06:27:32 2021,85500,-7.995938100331176,0.03695675927835206,0.4252856258463123,106.98331948834061,,,1637623652.2864344
Tue Nov 23 06:28:04 2021,86000,,,,,,1.0,1637623684.2281241
Tue Nov 23 06:28:29 2021,86400,-32.93811508720408,0.040809340500790214,0.42147520875889866,207.60204390603394,,,1637623709.354827
Tue Nov 23 06:29:06 2021,87000,,,,,,1.0,1637623746.452817
Tue Nov 23 06:29:26 2021,87300,-32.48321221234778,0.03694055705952148,0.41769893173523887,115.70990336764795,,,1637623766.1264887
Tue Nov 23 06:30:11 2021,88000,,,,,,1.0,1637623811.4165673
Tue Nov 23 06:30:25 2021,88200,-27.802550334137216,0.035319856736395094,0.4139564888917702,124.71235277311946,,,1637623825.3160746
Tue Nov 23 06:31:18 2021,89000,,,,,,1.0,1637623878.846322
Tue Nov 23 06:31:26 2021,89100,-27.08186591858948,0.03596361554227769,0.4102475770855449,126.3058571597448,,,1637623886.1378276
Tue Nov 23 06:32:24 2021,90000,,,,,,1.0,1637623944.9314969
Tue Nov 23 06:32:25 2021,90000,-7.375957129957083,0.03871354790197479,0.4065718958896744,100.8133174754961,,,1637623945.6625433
Tue Nov 23 06:33:26 2021,90900,34.80064192673803,0.043280901974067094,0.4029291475689963,130.85769032016657,,,1637624006.299501
Tue Nov 23 06:33:32 2021,91000,,,,,,1.0,1637624012.8400147
Tue Nov 23 06:34:28 2021,91800,8.796790506017263,0.03775044366613858,0.39931903705595306,207.04769841444258,,,1637624068.13469
Tue Nov 23 06:34:41 2021,92000,,,,,,1.0,1637624081.30049
Tue Nov 23 06:35:28 2021,92700,38.56169050739442,0.0351407154608104,0.39574127192669495,115.84751663124288,,,1637624128.8055644
Tue Nov 23 06:35:49 2021,93000,,,,,,1.0,1637624149.5410302
Tue Nov 23 06:36:30 2021,93600,-25.616759859412134,0.033824145920160746,0.39219556237739256,141.1832224838337,,,1637624190.928011
Tue Nov 23 06:36:57 2021,94000,,,,,,1.0,1637624217.7720692
Tue Nov 23 06:37:32 2021,94500,-15.076402526814276,0.038325030957866046,0.38868162120076144,107.57817386040314,,,1637624252.4003665
Tue Nov 23 06:38:05 2021,95000,,,,,,1.0,1637624285.838603
Tue Nov 23 06:38:33 2021,95400,-8.776024653618922,0.0361238991169052,0.38519916376279884,174.11908880292515,,,1637624313.277861
Tue Nov 23 06:39:13 2021,96000,,,,,,1.0,1637624353.5037313
Tue Nov 23 06:39:34 2021,96300,0.4201667669449023,0.03775360432246493,0.381747907979727,110.65436248169408,,,1637624374.9826734
Tue Nov 23 06:40:22 2021,97000,,,,,,1.0,1637624422.9041092
Tue Nov 23 06:40:36 2021,97200,-5.175987986079502,0.03898347639996144,0.37832757429514485,143.22554396508983,,,1637624436.8692205
Tue Nov 23 06:41:30 2021,98000,,,,,,1.0,1637624490.2881267
Tue Nov 23 06:41:37 2021,98100,2.749645007265083,0.04023309726268053,0.37493788565738406,116.70003297473006,,,1637624497.6365204
Tue Nov 23 06:42:38 2021,99000,,,,,,1.0,1637624558.3087547
Tue Nov 23 06:42:38 2021,99000,27.543238877188955,0.03478127458701945,0.371578567497066,129.0201152490357,,,1637624558.9490676
Tue Nov 23 06:43:40 2021,99900,50.71889798815401,0.03457189272571769,0.36824934770486173,98.99146085179677,,,1637624620.9263704
Tue Nov 23 06:43:47 2021,100000,,,,,,1.0,1637624627.5845683
Tue Nov 23 06:44:42 2021,100800,-12.321155830191127,0.03676922425834669,0.36494995660945,150.99934772053015,,,1637624682.8146696
Tue Nov 23 06:44:56 2021,101000,,,,,,1.0,1637624696.7774491
Tue Nov 23 06:45:45 2021,101700,-7.940617112284148,0.035117858440304794,0.36168012695567797,114.17640838274632,,,1637624745.560789
Tue Nov 23 06:46:06 2021,102000,,,,,,1.0,1637624766.2659688
Tue Nov 23 06:46:47 2021,102600,10.482233093652066,0.036573986473182836,0.35843959388290386,99.41442036693185,,,1637624807.6704407
Tue Nov 23 06:47:15 2021,103000,,,,,,1.0,1637624835.0841522
Tue Nov 23 06:47:50 2021,103500,27.15662717324343,0.035049930635011856,0.35522809490355467,125.67976977502855,,,1637624870.9833953
Tue Nov 23 06:48:26 2021,104000,,,,,,1.0,1637624906.4311326
Tue Nov 23 06:48:55 2021,104400,-9.610960559868332,0.03902406120672822,0.3520453698818559,133.4337710950646,,,1637624935.0733202
Tue Nov 23 06:49:37 2021,105000,,,,,,1.0,1637624977.1225362
Tue Nov 23 06:49:58 2021,105300,6.374332208930259,0.0346679052658793,0.3488911610127616,96.86535322573724,,,1637624998.1732917
Tue Nov 23 06:50:46 2021,106000,,,,,,1.0,1637625046.8227339
Tue Nov 23 06:51:00 2021,106200,28.555129379961976,0.035002031637252205,0.3457652128010744,97.80236111212449,,,1637625060.8841398
Tue Nov 23 06:51:56 2021,107000,,,,,,1.0,1637625116.515786
Tue Nov 23 06:52:04 2021,107100,-34.56807635555849,0.035768320719814964,0.34266727204074615,205.2010176842518,,,1637625124.3071735
Tue Nov 23 06:53:08 2021,108000,,,,,,1.0,1637625188.2764523
Tue Nov 23 06:53:09 2021,108000,-23.850086409718337,0.03863365249501334,0.33959708779437514,185.39114546918694,,,1637625189.0573642
Tue Nov 23 06:54:11 2021,108900,-13.52274229444376,0.036504950546142126,0.3365544113728698,141.30146427123455,,,1637625251.171932
Tue Nov 23 06:54:18 2021,109000,,,,,,1.0,1637625258.135612
Tue Nov 23 06:55:13 2021,109800,0.3122876309925111,0.034562595778455336,0.33353899631531236,120.93440050759595,,,1637625313.274901
Tue Nov 23 06:55:27 2021,110000,,,,,,1.0,1637625327.8879452
Tue Nov 23 06:56:16 2021,110700,8.850353262151927,0.034806911142336,0.3305505983689928,158.72924634481126,,,1637625376.177752
Tue Nov 23 06:56:36 2021,111000,,,,,,1.0,1637625396.7365458
Tue Nov 23 06:57:18 2021,111600,-36.66680984284267,0.033258050109984144,0.32758897546962146,110.17525041299417,,,1637625438.9679275
Tue Nov 23 06:57:46 2021,112000,,,,,,1.0,1637625466.9345114
Tue Nov 23 06:58:22 2021,112500,-11.34077017228812,0.03320066748290426,0.32465388772172477,152.39372695251006,,,1637625502.1996822
Tue Nov 23 06:58:56 2021,113000,,,,,,1.0,1637625536.7546556
Tue Nov 23 06:59:26 2021,113400,-4.988994660540923,0.03504774895703627,0.3217450973792139,167.6976208393033,,,1637625566.110114
Tue Nov 23 07:00:08 2021,114000,,,,,,1.0,1637625608.9402688
Tue Nov 23 07:00:30 2021,114300,25.70191481592821,0.03232045542552239,0.31886236882612473,124.10109179146183,,,1637625630.8628602
Tue Nov 23 07:01:19 2021,115000,,,,,,1.0,1637625679.0600977
Tue Nov 23 07:01:33 2021,115200,0.2319832772664565,0.03515637339351492,0.3160054685575327,159.21678696344208,,,1637625693.6059973
Tue Nov 23 07:02:28 2021,116000,,,,,,1.0,1637625748.661962
Tue Nov 23 07:02:36 2021,116100,-1.4826384367781396,0.03321755165130728,0.31317416516064117,117.09506685025868,,,1637625756.4102461
Tue Nov 23 07:03:40 2021,117000,,,,,,1.0,1637625820.4122796
Tue Nov 23 07:03:41 2021,117000,3.7452348718411788,0.032229027034093936,0.3103682292960321,103.59580639316898,,,1637625821.1892025
Tue Nov 23 07:04:44 2021,117900,27.72148181010762,0.03140167859589888,0.30758743367909386,139.3249440030503,,,1637625884.788426
Tue Nov 23 07:04:52 2021,118000,,,,,,1.0,1637625892.8365004
Tue Nov 23 07:05:49 2021,118800,11.150323800453815,0.03442402045242488,0.3048315530616092,163.47801713789084,,,1637625949.9570916
Tue Nov 23 07:06:04 2021,119000,,,,,,1.0,1637625964.1115856
Tue Nov 23 07:06:53 2021,119700,-4.430701117175397,0.03398780049652689,0.3021003642135088,131.50588756379,,,1637626013.1190546
Tue Nov 23 07:07:13 2021,120000,,,,,,1.0,1637626033.8142557
Tue Nov 23 07:07:56 2021,120600,15.013054135340447,0.03108872172008786,0.2993936459047897,113.05703475783969,,,1637626076.2153707
Tue Nov 23 07:08:24 2021,121000,,,,,,1.0,1637626104.1108682
Tue Nov 23 07:08:59 2021,121500,22.944305673754315,0.03382075923598475,0.2967111788875971,94.65215287832577,,,1637626139.839649
Tue Nov 23 07:09:35 2021,122000,,,,,,1.0,1637626175.46081
Tue Nov 23 07:10:04 2021,122400,18.727814635979126,0.033522972812255226,0.29405274587846264,180.1532865741191,,,1637626204.314833
Tue Nov 23 07:10:47 2021,123000,,,,,,1.0,1637626247.7253644
