DATE TIME,STEP,STEP REWARD SELL,LOSS SELL,EPSILON,SUM PLAY SCORE SELL,BEST SUM PLAY SCORE SELL,TARGET UPDATE,TIMESTAMP
Tue Nov 23 07:10:03 2021,122400,9.053971662585438,0.02710346638276759,0.29405274587846264,94.07442271932936,,,1637626203.9867103
Tue Nov 23 07:10:47 2021,123000,,,,,,1.0,1637626247.015263
Tue Nov 23 07:11:07 2021,123300,44.08496288172986,0.025332900400583943,0.2914181315407066,130.1410328720636,,,1637626267.867872
Tue Nov 23 07:11:55 2021,124000,,,,,,1.0,1637626315.755481
Tue Nov 23 07:12:10 2021,124200,8.65788170335567,0.02637575795615299,0.28880712246699247,82.5514106104998,,,1637626330.0482686
Tue Nov 23 07:13:04 2021,125000,,,,,,1.0,1637626384.4552786
Tue Nov 23 07:13:11 2021,125100,15.463099870749739,0.027243396856615112,0.2862195071620429,82.62653485719693,,,1637626391.7318249
Tue Nov 23 07:14:13 2021,126000,,,,,,1.0,1637626453.7850633
Tue Nov 23 07:14:14 2021,126000,49.43969148786598,0.025062344273966218,0.2836550760255065,68.1275170706996,,,1637626454.5446727
Tue Nov 23 07:15:18 2021,126900,-2.997415880631035,0.024863196135395102,0.2811136213349825,133.92723246446047,,,1637626518.6424856
Tue Nov 23 07:15:25 2021,127000,,,,,,1.0,1637626525.8611858
Tue Nov 23 07:16:22 2021,127800,-27.667500019003135,0.02598302515792764,0.2785949372291934,77.80228981596225,,,1637626582.0083098
Tue Nov 23 07:16:37 2021,128000,,,,,,1.0,1637626597.377081
Tue Nov 23 07:17:25 2021,128700,23.887532517389957,0.02730951534687645,0.27609881969130856,132.35838577611838,,,1637626645.6605008
Tue Nov 23 07:17:46 2021,129000,,,,,,1.0,1637626666.305302
Tue Nov 23 07:18:28 2021,129600,-3.0871376022814836,0.026784996177690725,0.27362506653242075,148.38788893107022,,,1637626708.0707738
Tue Nov 23 07:18:57 2021,130000,,,,,,1.0,1637626737.3526907
Tue Nov 23 07:19:32 2021,130500,-2.7131261900392687,0.02728611289109621,0.2711734773751685,133.96327949903596,,,1637626772.166642
Tue Nov 23 07:20:07 2021,131000,,,,,,1.0,1637626807.0992582
Tue Nov 23 07:20:35 2021,131400,-4.0855899491204655,0.02441333473401351,0.2687438536375035,98.71225046531552,,,1637626835.523099
Tue Nov 23 07:21:17 2021,132000,,,,,,1.0,1637626877.3609614
Tue Nov 23 07:21:38 2021,132300,6.056105275639397,0.02676062414422631,0.26633599851660716,72.50677627247586,,,1637626898.6274521
Tue Nov 23 07:22:26 2021,133000,,,,,,1.0,1637626946.7331269
Tue Nov 23 07:22:41 2021,133200,43.42348241817711,0.025885767065402535,0.26394971697294733,64.45296130564373,,,1637626961.0378816
Tue Nov 23 07:23:36 2021,134000,,,,,,1.0,1637627016.3220737
Tue Nov 23 07:23:44 2021,134100,16.525259782932004,0.025709458736495838,0.2615848157144797,96.25071594064394,,,1637627024.407457
Tue Nov 23 07:24:46 2021,135000,,,,,,1.0,1637627086.6023707
Tue Nov 23 07:24:47 2021,135000,-20.19586506287543,0.02845475849747244,0.25924110318099597,77.64349593714854,,,1637627087.3254378
Tue Nov 23 07:25:50 2021,135900,-0.15205998789689446,0.02461227813942565,0.25691838952859986,85.0236182181049,,,1637627150.136849
Tue Nov 23 07:25:57 2021,136000,,,,,,1.0,1637627157.3864667
Tue Nov 23 07:26:52 2021,136800,-14.146876678205894,0.026213758294470608,0.2546164866143352,74.81790118722645,,,1637627212.6677234
Tue Nov 23 07:27:06 2021,137000,,,,,,1.0,1637627226.2364476
Tue Nov 23 07:27:54 2021,137700,6.189990616379258,0.024931139192647403,0.2523352079809428,171.60730960447341,,,1637627274.897327
Tue Nov 23 07:28:16 2021,138000,,,,,,1.0,1637627296.5927796
Tue Nov 23 07:28:58 2021,138600,-37.541039207864216,0.02734110716678616,0.2500743688417563,97.77728716038234,,,1637627338.0674195
Tue Nov 23 07:29:25 2021,139000,,,,,,1.0,1637627365.6365516
Tue Nov 23 07:30:02 2021,139500,-32.3124766417454,0.025000546251216695,0.247833786065739,72.36842222965689,,,1637627402.3354023
Tue Nov 23 07:30:36 2021,140000,,,,,,1.0,1637627436.1859834
Tue Nov 23 07:31:04 2021,140400,7.733221404657365,0.027192054588037234,0.2456132781626464,119.98977719252156,,,1637627464.717639
Tue Nov 23 07:31:46 2021,141000,,,,,,1.0,1637627506.3759465
Tue Nov 23 07:32:07 2021,141300,15.712802334452014,0.025022440008405183,0.2434126652683255,117.41588956812001,,,1637627527.6241386
Tue Nov 23 07:32:55 2021,142000,,,,,,1.0,1637627575.6636596
Tue Nov 23 07:33:09 2021,142200,23.89019809407299,0.023726994312989216,0.24123176913014638,107.12353132551942,,,1637627589.7998645
Tue Nov 23 07:34:05 2021,143000,,,,,,1.0,1637627645.491784
Tue Nov 23 07:34:13 2021,143100,30.970299899700287,0.02543450857150472,0.2390704130925621,105.88604941300105,,,1637627653.3013608
Tue Nov 23 07:35:16 2021,144000,,,,,,1.0,1637627716.3739269
Tue Nov 23 07:35:17 2021,144000,26.281456403495362,0.025396071899578803,0.23692842208280143,91.55175194546241,,,1637627717.0650797
Tue Nov 23 07:36:18 2021,144900,-21.803148089528555,0.026962318905215298,0.23480562259668725,67.93136650739406,,,1637627778.8364656
Tue Nov 23 07:36:25 2021,145000,,,,,,1.0,1637627785.8846233
Tue Nov 23 07:37:21 2021,145800,15.188080058044788,0.02738113085946275,0.2327018426845804,96.02533631859265,,,1637627841.5322554
Tue Nov 23 07:37:36 2021,146000,,,,,,1.0,1637627856.0756483
Tue Nov 23 07:38:25 2021,146700,27.912050331585498,0.02420988416764885,0.2306169119374528,123.73045141239247,,,1637627905.4620984
Tue Nov 23 07:38:46 2021,147000,,,,,,1.0,1637627926.9927676
Tue Nov 23 07:39:29 2021,147600,16.983009087091435,0.024370910096913577,0.2285506614730871,132.39071556682777,,,1637627969.376683
Tue Nov 23 07:39:57 2021,148000,,,,,,1.0,1637627997.2782197
Tue Nov 23 07:40:32 2021,148500,-3.9657740857785377,0.023148570001228816,0.22650292392239063,86.96585255429767,,,1637628032.0523794
Tue Nov 23 07:41:06 2021,149000,,,,,,1.0,1637628066.7678397
Tue Nov 23 07:41:35 2021,149400,-45.54734505720329,0.023892513597901496,0.22447353341584428,136.70119898083,,,1637628095.2777236
Tue Nov 23 07:42:17 2021,150000,,,,,,1.0,1637628137.7724347
Tue Nov 23 07:42:38 2021,150300,0.6378814518636062,0.026504916749480696,0.22246232557006343,103.27516328324478,,,1637628158.5890305
Tue Nov 23 07:43:26 2021,151000,,,,,,1.0,1637628206.8896983
Tue Nov 23 07:43:41 2021,151200,-57.53455998835795,0.024958466548576124,0.22046913747448385,104.43783126107337,,,1637628221.4468212
Tue Nov 23 07:44:37 2021,152000,,,,,,1.0,1637628277.4211318
Tue Nov 23 07:44:45 2021,152100,6.858039305136037,0.023345117658997574,0.2184938076781653,79.88990065539357,,,1637628285.966966
Tue Nov 23 07:47:04 2021,153000,,,,,,1.0,1637628424.7876875
Tue Nov 23 07:47:05 2021,153000,24.994083098625843,0.024903782611298893,0.2165361761767145,110.937409142953,,,1637628425.5227234
Tue Nov 23 07:49:11 2021,153900,4.513096165151747,0.023931277949466475,0.21459608439932362,90.92676226364675,,,1637628551.8920152
Tue Nov 23 07:49:24 2021,154000,,,,,,1.0,1637628564.8578606
Tue Nov 23 07:51:04 2021,154800,-30.46776625358516,0.02546414075108866,0.21267337519592638,97.710165352674,,,1637628664.3997052
Tue Nov 23 07:51:27 2021,155000,,,,,,1.0,1637628687.027053
Tue Nov 23 07:52:45 2021,155700,11.413650969725794,0.025592239280748698,0.2107678928244683,93.40904826991522,,,1637628765.6750357
Tue Nov 23 07:53:17 2021,156000,,,,,,1.0,1637628797.5976033
Tue Nov 23 07:54:19 2021,156600,-18.62898160215944,0.024952413501321442,0.20887948293829245,128.71044214572197,,,1637628859.0524569
Tue Nov 23 07:54:56 2021,157000,,,,,,1.0,1637628896.5124254
Tue Nov 23 07:55:42 2021,157500,-13.748415828057377,0.023278136207308207,0.20700799257363608,69.70873447658053,,,1637628942.6513064
Tue Nov 23 07:56:26 2021,158000,,,,,,1.0,1637628986.6266313
Tue Nov 23 07:57:01 2021,158400,3.6672865759719357,0.02352961591186209,0.20515327013724025,125.13616258504717,,,1637629021.5249274
Tue Nov 23 07:57:51 2021,159000,,,,,,1.0,1637629071.1438725
Tue Nov 23 07:58:17 2021,159300,18.47321837608161,0.026411932077155344,0.20331516539407082,90.33845611810726,,,1637629097.1409745
Tue Nov 23 07:59:13 2021,160000,,,,,,1.0,1637629153.4931462
Tue Nov 23 07:59:29 2021,160200,38.82330185576852,0.023051944060458077,0.20149352945514978,98.37007231885968,,,1637629169.478374
Tue Nov 23 08:00:31 2021,161000,,,,,,1.0,1637629231.1045513
Tue Nov 23 08:00:39 2021,161100,0.0977585371240215,0.025155421977138354,0.19968821476549575,109.6762272978824,,,1637629239.0303605
Tue Nov 23 08:01:45 2021,162000,,,,,,1.0,1637629305.8534138
Tue Nov 23 08:01:46 2021,162000,-7.203121634883786,0.024414062010538248,0.19789907509216778,98.42604865734157,,,1637629306.566507
Tue Nov 23 08:02:52 2021,162900,-32.80370166500384,0.023283439823943708,0.19612596551242545,119.41208611071583,,,1637629372.2619276
Tue Nov 23 08:02:59 2021,163000,,,,,,1.0,1637629379.1933956
Tue Nov 23 08:03:56 2021,163800,12.477578978468937,0.024670342289739185,0.19436874240198782,86.03232785627057,,,1637629436.9252086
Tue Nov 23 08:04:11 2021,164000,,,,,,1.0,1637629451.2198367
Tue Nov 23 08:05:02 2021,164700,-24.529041035699418,0.023424593373719188,0.19262726342339812,114.49223151393312,,,1637629502.5172195
Tue Nov 23 08:05:24 2021,165000,,,,,,1.0,1637629524.7436197
Tue Nov 23 08:06:08 2021,165600,36.455103149954624,0.022963008504464394,0.19090138751449628,71.89237925805833,,,1637629568.5675592
Tue Nov 23 08:06:36 2021,166000,,,,,,1.0,1637629596.6161852
Tue Nov 23 08:07:13 2021,166500,-41.818737087419166,0.02352249705646601,0.1891909748769922,187.7264134165349,,,1637629633.0270777
Tue Nov 23 08:07:48 2021,167000,,,,,,1.0,1637629668.8615918
Tue Nov 23 08:08:17 2021,167400,-0.7246848911455315,0.022373702892930142,0.18749588696514158,161.22127414736468,,,1637629697.515532
Tue Nov 23 08:09:00 2021,168000,,,,,,1.0,1637629740.0589516
Tue Nov 23 08:09:22 2021,168300,1.7190646468016535,0.023146816034180423,0.18581598647452388,117.84338223210102,,,1637629762.5449116
Tue Nov 23 08:10:11 2021,169000,,,,,,1.0,1637629811.411844
Tue Nov 23 08:10:26 2021,169200,-3.4433677755572196,0.022551266665363476,0.18415113733091995,121.70308204712137,,,1637629826.0601692
Tue Nov 23 08:11:20 2021,170000,,,,,,1.0,1637629880.7637138
Tue Nov 23 08:11:28 2021,170100,-12.369388715926615,0.02354528319918447,0.1825012046792909,115.26395357287902,,,1637629888.3185158
Tue Nov 23 08:12:31 2021,171000,,,,,,1.0,1637629951.85085
Tue Nov 23 08:12:32 2021,171000,-26.729825010634865,0.020709450031734175,0.18086605487285262,175.82001940920804,,,1637629952.6108184
Tue Nov 23 08:13:35 2021,171900,-12.437191019250847,0.021843929679339957,0.17924555546225268,88.60304445668768,,,1637630015.3888397
Tue Nov 23 08:13:43 2021,172000,,,,,,1.0,1637630023.3244045
Tue Nov 23 08:14:39 2021,172800,-29.74476628457893,0.023641558880400326,0.17763957518483905,131.85694387377612,,,1637630079.034938
Tue Nov 23 08:14:52 2021,173000,,,,,,1.0,1637630092.7154222
Tue Nov 23 08:15:41 2021,173700,14.998734115655088,0.021709909258513814,0.1760479839540316,132.6609615120401,,,1637630141.0135593
Tue Nov 23 08:16:01 2021,174000,,,,,,1.0,1637630161.4562376
Tue Nov 23 08:16:43 2021,174600,59.3679646094784,0.021987175938880277,0.1744706528487818,100.98810621151065,,,1637630203.5679977
Tue Nov 23 08:17:11 2021,175000,,,,,,1.0,1637630231.2911022
Tue Nov 23 08:17:46 2021,175500,20.606970596165144,0.021953228142422933,0.17290745410312852,105.48655308349527,,,1637630266.749065
Tue Nov 23 08:18:21 2021,176000,,,,,,1.0,1637630301.3785682
Tue Nov 23 08:18:50 2021,176400,-15.167414773695494,0.021689083845768536,0.17135826109585306,106.39604383100234,,,1637630330.1109457
Tue Nov 23 08:19:31 2021,177000,,,,,,1.0,1637630371.4885569
Tue Nov 23 08:19:52 2021,177300,28.640016940251773,0.022587266127682394,0.16982294834022002,135.40266279842405,,,1637630392.864818
Tue Nov 23 08:20:40 2021,178000,,,,,,1.0,1637630440.7091548
Tue Nov 23 08:20:55 2021,178200,47.19880341851217,0.02255580799602386,0.16830139147381315,108.99119232101684,,,1637630455.9385853
Tue Nov 23 08:21:53 2021,179000,,,,,,1.0,1637630513.475934
Tue Nov 23 08:22:01 2021,179100,-10.043576619012352,0.023956131122799384,0.16679346724846159,103.31135306197177,,,1637630521.174841
Tue Nov 23 08:23:05 2021,180000,,,,,,1.0,1637630585.576054
Tue Nov 23 08:23:06 2021,180000,-17.490673689859836,0.021141573692051073,0.16529905352025773,138.68098350766655,,,1637630586.3100905
Tue Nov 23 08:24:09 2021,180900,-19.64691273248065,0.022333086071432466,0.16381802923966118,152.94960830314358,,,1637630649.4834876
Tue Nov 23 08:24:16 2021,181000,,,,,,1.0,1637630656.7101667
Tue Nov 23 08:25:12 2021,181800,3.2664563129692707,0.02125875904586994,0.16235027444169686,88.70845893480677,,,1637630712.7901201
Tue Nov 23 08:25:26 2021,182000,,,,,,1.0,1637630726.6818006
Tue Nov 23 08:26:14 2021,182700,28.832204777626274,0.02264260402570168,0.1608956702362336,155.40952860867316,,,1637630774.848213
Tue Nov 23 08:26:35 2021,183000,,,,,,1.0,1637630795.584437
Tue Nov 23 08:27:18 2021,183600,0.014830326345514955,0.02425689259595755,0.15945409879835806,122.6424365412283,,,1637630838.6824045
Tue Nov 23 08:27:45 2021,184000,,,,,,1.0,1637630865.8245142
Tue Nov 23 08:28:21 2021,184500,-23.320951306629542,0.022466851093081965,0.15802544335882732,111.19722536616132,,,1637630901.7450657
Tue Nov 23 08:28:58 2021,185000,,,,,,1.0,1637630938.1829567
Tue Nov 23 08:29:25 2021,185400,3.9081314267509812,0.019515399046552678,0.15660958819461301,152.55516399393832,,,1637630965.8201432
Tue Nov 23 08:30:08 2021,186000,,,,,,1.0,1637631008.15795
Tue Nov 23 08:30:29 2021,186300,-16.29576354247079,0.021954804649059145,0.15520641861952525,181.6645524906789,,,1637631029.52021
Tue Nov 23 08:31:16 2021,187000,,,,,,1.0,1637631076.965209
Tue Nov 23 08:31:31 2021,187200,37.364829753054195,0.021773630193848578,0.15381582097492538,166.97884360294964,,,1637631091.4707541
Tue Nov 23 08:32:26 2021,188000,,,,,,1.0,1637631146.2973597
Tue Nov 23 08:32:35 2021,188100,12.5243963858227,0.020525370170362295,0.1524376826205166,135.06546912648326,,,1637631155.0619333
Tue Nov 23 08:33:37 2021,189000,,,,,,1.0,1637631217.2298176
Tue Nov 23 08:33:37 2021,189000,-9.07375689851865,0.0204274353892025,0.1510718919252227,136.09219441763037,,,1637631217.9925694
Tue Nov 23 08:34:40 2021,189900,-3.153958697451312,0.020762714366428556,0.14971833825814457,133.8572435707318,,,1637631280.9580386
Tue Nov 23 08:34:47 2021,190000,,,,,,1.0,1637631287.8594334
Tue Nov 23 08:35:44 2021,190800,-12.213815145040149,0.02251601308377253,0.14837691197959868,114.26989082626426,,,1637631344.1464097
Tue Nov 23 08:35:57 2021,191000,,,,,,1.0,1637631357.7148774
Tue Nov 23 08:36:48 2021,191700,-22.821645686752987,0.019390196953382757,0.1470475044322366,175.25030737290632,,,1637631408.6055253
Tue Nov 23 08:37:09 2021,192000,,,,,,1.0,1637631429.5814178
Tue Nov 23 08:37:53 2021,192600,-25.664300403264136,0.02185100408270955,0.14573000793224278,178.62502794058352,,,1637631473.0022528
Tue Nov 23 08:38:20 2021,193000,,,,,,1.0,1637631500.0888348
Tue Nov 23 08:38:56 2021,193500,-10.02737989799525,0.019382139725817576,0.1444243157606134,112.617751199641,,,1637631536.1904204
Tue Nov 23 08:39:30 2021,194000,,,,,,1.0,1637631570.623177
Tue Nov 23 08:39:59 2021,194400,1.5060219501496093,0.021765694516814416,0.14313032215451146,160.97504728405326,,,1637631599.894645
Tue Nov 23 08:40:41 2021,195000,,,,,,1.0,1637631641.1924324
Tue Nov 23 08:41:02 2021,195300,-16.87316873226384,0.022404199407125513,0.1418479222986988,105.01452796678699,,,1637631662.8948796
Tue Nov 23 08:41:52 2021,196000,,,,,,1.0,1637631712.2823372
Tue Nov 23 08:42:06 2021,196200,6.365277694376852,0.023900310777438184,0.14057701231704683,144.75079850668678,,,1637631726.93616
Tue Nov 23 08:43:02 2021,197000,,,,,,1.0,1637631782.2342746
Tue Nov 23 08:43:09 2021,197100,-11.843304108975161,0.021045843062197995,0.13931748926412316,86.38584442319473,,,1637631789.6644094
Tue Nov 23 08:44:12 2021,198000,,,,,,1.0,1637631852.8558211
Tue Nov 23 08:44:13 2021,198000,-32.29235526587261,0.019908629440599016,0.1380692511168514,98.9008252431037,,,1637631853.6078103
Tue Nov 23 08:45:18 2021,198900,32.52544825572716,0.02107445888324744,0.13683219676624866,92.36903170444401,,,1637631918.0833862
Tue Nov 23 08:45:25 2021,199000,,,,,,1.0,1637631925.191383
Tue Nov 23 08:46:21 2021,199800,6.0803878456381195,0.02093353601845188,0.1356062260092332,125.58842017729589,,,1637631981.8648074
Tue Nov 23 08:46:35 2021,200000,,,,,,1.0,1637631995.4274135
Tue Nov 23 08:47:24 2021,200700,-12.387770549990964,0.02114951175171882,0.13439123954051121,100.74072941070261,,,1637632044.5145872
Tue Nov 23 08:47:44 2021,201000,,,,,,1.0,1637632064.9741468
Tue Nov 23 08:48:27 2021,201600,-2.9025410660124766,0.020048669115640225,0.13318713894452994,106.83017540920498,,,1637632107.1901877
Tue Nov 23 08:48:54 2021,202000,,,,,,1.0,1637632134.4067059
Tue Nov 23 08:49:29 2021,202500,8.67301522082796,0.02053576936583138,0.13199382668750698,137.88586572280343,,,1637632169.0946336
Tue Nov 23 08:50:03 2021,203000,,,,,,1.0,1637632203.3622715
Tue Nov 23 08:50:31 2021,203400,46.994878888115046,0.01937590908052193,0.1308112061095312,121.7943416272081,,,1637632231.7335632
Tue Nov 23 08:51:12 2021,204000,,,,,,1.0,1637632272.995067
Tue Nov 23 08:51:34 2021,204300,-30.931321236974178,0.023956074212263857,0.12963918141673095,150.49341542841364,,,1637632294.2202203
Tue Nov 23 08:52:22 2021,205000,,,,,,1.0,1637632342.9454901
Tue Nov 23 08:52:37 2021,205200,39.6683823600401,0.020819829548709094,0.12847765767351566,124.58265350833923,,,1637632357.422362
Tue Nov 23 08:53:34 2021,206000,,,,,,1.0,1637632414.7877772
Tue Nov 23 08:53:42 2021,206100,6.149593596276317,0.021945259990170597,0.1273265407948866,130.2409471722068,,,1637632422.133138
Tue Nov 23 08:54:45 2021,207000,,,,,,1.0,1637632485.099999
Tue Nov 23 08:54:45 2021,207000,18.622045260151886,0.022975739047655628,0.12618573753881418,131.55723014774742,,,1637632485.9218028
Tue Nov 23 08:55:49 2021,207900,-20.353224541557612,0.022516777059063315,0.12505515549868712,145.3484624283927,,,1637632549.2658358
Tue Nov 23 08:55:56 2021,208000,,,,,,1.0,1637632556.207389
Tue Nov 23 08:56:52 2021,208800,-45.90728316967211,0.021931493424086106,0.1239347030958268,140.74093494233597,,,1637632612.4235346
Tue Nov 23 08:57:06 2021,209000,,,,,,1.0,1637632626.1678712
Tue Nov 23 08:57:55 2021,209700,-9.366840900341462,0.021021495952477886,0.12282428957206812,132.7148035121126,,,1637632675.4873536
Tue Nov 23 08:58:16 2021,210000,,,,,,1.0,1637632696.8202615
Tue Nov 23 08:58:59 2021,210600,16.62379724268505,0.021616357950390214,0.12172382498240901,115.06379928987438,,,1637632739.1386466
Tue Nov 23 08:59:26 2021,211000,,,,,,1.0,1637632766.4408827
Tue Nov 23 09:00:02 2021,211500,1.6906505261521172,0.021222441184024016,0.12063322018772452,139.43147708208713,,,1637632802.4606602
Tue Nov 23 09:00:37 2021,212000,,,,,,1.0,1637632837.0418143
Tue Nov 23 09:01:05 2021,212400,-4.830465252977906,0.02275080994858096,0.11955238684754686,122.96399301111813,,,1637632865.077629
Tue Nov 23 09:01:46 2021,213000,,,,,,1.0,1637632906.2625194
Tue Nov 23 09:02:07 2021,213300,-23.56508175844017,0.01975471249729809,0.11848123741290863,125.73032689692774,,,1637632927.9517877
Tue Nov 23 09:02:55 2021,214000,,,,,,1.0,1637632975.740802
Tue Nov 23 09:03:10 2021,214200,-1.2847439643160188,0.022432540165156955,0.1174196851192525,84.84391187786227,,,1637632990.4465199
Tue Nov 23 09:04:05 2021,215000,,,,,,1.0,1637633045.902118
Tue Nov 23 09:04:13 2021,215100,-10.08824409624077,0.021646313927550283,0.11636764397940252,102.76652734935011,,,1637633053.8045113
Tue Nov 23 09:05:17 2021,216000,,,,,,1.0,1637633117.0837877
Tue Nov 23 09:05:17 2021,216000,26.822350993473854,0.021864119325247077,0.1153250287765987,124.98228717703424,,,1637633117.7549934
Tue Nov 23 09:06:20 2021,216900,5.079607178598428,0.02090052893333551,0.11429175505759546,122.03830549475852,,,1637633180.6613672
Tue Nov 23 09:06:28 2021,217000,,,,,,1.0,1637633188.4563305
Tue Nov 23 09:07:23 2021,217800,26.09900046524019,0.024815257353087265,0.11326773912581936,133.66454299213262,,,1637633243.5617154
Tue Nov 23 09:07:37 2021,218000,,,,,,1.0,1637633257.9456599
Tue Nov 23 09:08:27 2021,218700,6.595077169715415,0.021124840362721848,0.11225289803459058,92.07442343619036,,,1637633307.506968
Tue Nov 23 09:08:49 2021,219000,,,,,,1.0,1637633329.2811081
Tue Nov 23 09:09:30 2021,219600,-0.7025667174413925,0.022587623459597427,0.11124714958040392,117.71509266047524,,,1637633370.9398015
Tue Nov 23 09:09:58 2021,220000,,,,,,1.0,1637633398.638237
Tue Nov 23 09:10:33 2021,220500,-15.232983392132063,0.02024904506487979,0.11025041229626985,142.39943087035118,,,1637633433.5981715
Tue Nov 23 09:11:08 2021,221000,,,,,,1.0,1637633468.1145368
Tue Nov 23 09:11:36 2021,221400,16.056115682233113,0.0221503033892562,0.10926260544511615,122.83637924043718,,,1637633496.398486
Tue Nov 23 09:12:17 2021,222000,,,,,,1.0,1637633537.0448275
Tue Nov 23 09:12:38 2021,222300,14.5489044977451,0.020712168595960572,0.10828364901324757,92.0509617592257,,,1637633558.6131635
Tue Nov 23 09:13:26 2021,223000,,,,,,1.0,1637633606.7933202
Tue Nov 23 09:13:41 2021,223200,-14.24245006303291,0.020580826996204754,0.10731346370386528,92.34079396815642,,,1637633621.3981795
Tue Nov 23 09:14:37 2021,224000,,,,,,1.0,1637633677.3695288
Tue Nov 23 09:14:44 2021,224100,4.471935765749404,0.02047221325441367,0.10635197093064244,130.50996055893717,,,1637633684.7986665
Tue Nov 23 09:15:47 2021,225000,,,,,,1.0,1637633747.8490362
Tue Nov 23 09:15:48 2021,225000,-5.689110029100679,0.02268579062798785,0.10539909281136023,164.35654643010707,,,1637633748.5511587
Tue Nov 23 09:16:51 2021,225900,7.216077167934113,0.021625035624537204,0.10445475216159786,132.9007178729172,,,1637633811.4282072
Tue Nov 23 09:16:58 2021,226000,,,,,,1.0,1637633818.7311392
Tue Nov 23 09:17:55 2021,226800,3.3752780070193165,0.02101496062396715,0.10351887248848136,122.82007634798714,,,1637633875.5974212
Tue Nov 23 09:18:10 2021,227000,,,,,,1.0,1637633890.186567
Tue Nov 23 09:18:59 2021,227700,-9.442291194965295,0.021274403186721934,0.10259137798448782,150.560722571412,,,1637633939.5650432
Tue Nov 23 09:19:20 2021,228000,,,,,,1.0,1637633960.6019285
Tue Nov 23 09:20:02 2021,228600,-26.909455128803025,0.02315229062301417,0.10167219352130365,147.65224414508805,,,1637634002.1713972
Tue Nov 23 09:20:29 2021,229000,,,,,,1.0,1637634029.4622335
Tue Nov 23 09:21:04 2021,229500,-8.622601664189434,0.021997850289982225,0.10076124464374073,81.90635647178925,,,1637634064.8361967
Tue Nov 23 09:21:39 2021,230000,,,,,,1.0,1637634099.637179
Tue Nov 23 09:22:07 2021,230400,-23.495946147318538,0.021542338226507935,0.09985845756370354,108.55022624665133,,,1637634127.7363734
Tue Nov 23 09:22:49 2021,231000,,,,,,1.0,1637634169.659973
Tue Nov 23 09:23:13 2021,231300,-21.49861494739296,0.02304092782161509,0.09896375915421383,204.98870391075923,,,1637634193.5155246
Tue Nov 23 09:24:01 2021,232000,,,,,,1.0,1637634241.15792
Tue Nov 23 09:24:15 2021,232200,0.17090372282762445,0.02169016508333799,0.09807707694348657,204.80973148586395,,,1637634255.6628108
Tue Nov 23 09:25:10 2021,233000,,,,,,1.0,1637634310.533638
Tue Nov 23 09:25:17 2021,233100,28.608935213749003,0.020967335149438843,0.09719833910905985,198.46112454451367,,,1637634317.8581893
Tue Nov 23 09:26:20 2021,234000,,,,,,1.0,1637634380.7153733
Tue Nov 23 09:26:21 2021,234000,-11.802949575749658,0.021575619154092337,0.09632747447197634,209.21498652289333,,,1637634381.4334538
Tue Nov 23 09:27:23 2021,234900,-22.62555801972836,0.02268385612198876,0.09546441249101913,204.56151551364235,,,1637634443.8595917
Tue Nov 23 09:27:30 2021,235000,,,,,,1.0,1637634450.9318159
Tue Nov 23 09:28:26 2021,235800,-38.62467350437841,0.018994128005579113,0.09460908325699696,172.50906669869636,,,1637634506.9051971
Tue Nov 23 09:28:41 2021,236000,,,,,,1.0,1637634521.3831193
Tue Nov 23 09:29:30 2021,236700,-26.912665007059722,0.02178363867724935,0.09376141748708149,129.222678394379,,,1637634570.3660765
Tue Nov 23 09:29:50 2021,237000,,,,,,1.0,1637634590.7688296
Tue Nov 23 09:30:33 2021,237600,19.43174334900021,0.01994738455499626,0.09292134651919491,183.0057072411521,,,1637634633.6655707
Tue Nov 23 09:31:03 2021,238000,,,,,,1.0,1637634663.5766304
Tue Nov 23 09:31:39 2021,238500,-26.785878411470563,0.019820721815340222,0.0920888023064492,164.94072383416793,,,1637634699.103082
Tue Nov 23 09:32:14 2021,239000,,,,,,1.0,1637634734.329394
Tue Nov 23 09:32:43 2021,239400,-4.469974452653723,0.019933364969264303,0.09126371741163355,142.53593756629513,,,1637634763.18655
Tue Nov 23 09:33:24 2021,240000,,,,,,1.0,1637634804.381209
Tue Nov 23 09:33:45 2021,240300,0.39113073656800257,0.02094982401157419,0.09044602500175197,195.13303033824525,,,1637634825.7052927
Tue Nov 23 09:34:33 2021,241000,,,,,,1.0,1637634873.4719365
Tue Nov 23 09:34:47 2021,241200,-23.174011609911446,0.018505096735639704,0.08963565884260992,135.7286012647607,,,1637634887.8058202
Tue Nov 23 09:35:43 2021,242000,,,,,,1.0,1637634943.9925258
Tue Nov 23 09:35:51 2021,242100,2.045352691689067,0.01923796579707414,0.08883255329344912,141.05133708260118,,,1637634951.7088947
Tue Nov 23 09:36:52 2021,243000,,,,,,1.0,1637635012.97988
Tue Nov 23 09:36:53 2021,243000,11.896570121112456,0.01990098045621481,0.08803664330163041,70.09330925082243,,,1637635013.7637846
Tue Nov 23 09:37:56 2021,243900,4.714205745342555,0.019194143100434706,0.08724786439736461,179.10314531800518,,,1637635076.0467691
Tue Nov 23 09:38:02 2021,244000,,,,,,1.0,1637635082.6670697
Tue Nov 23 09:38:59 2021,244800,26.069540865126832,0.019247069179804788,0.08646615268849005,138.68334904622154,,,1637635139.5854056
Tue Nov 23 09:39:14 2021,245000,,,,,,1.0,1637635154.1056697
