DATE TIME,STEP,STEP REWARD BUY,LOSS BUY,EPSILON,SUM PLAY SCORE BUY,BEST SUM PLAY SCORE BUY,TIMESTAMP
Tue Nov 23 09:35:13 2021,37800,-31.285302879430667,0.0363909521440251,0.6852360579345712,-35.5098918149083,,1637634913.345161
Tue Nov 23 09:36:21 2021,38700,0.6350972843457932,0.04334722018283275,0.6790965718447943,-28.051462626765407,,1637634981.0630877
Tue Nov 23 09:37:24 2021,39600,-2.9591013993934685,0.03831670865002606,0.6730120934987118,-41.20367438563108,,1637635044.5155973
Tue Nov 23 09:38:27 2021,40500,40.00033231385315,0.03568440977897909,0.6669821300453248,-77.73701276984983,,1637635107.3076515
Tue Nov 23 09:39:30 2021,41400,42.13672026480619,0.037815848058089616,0.6610061930494128,-29.565154664459797,,1637635170.4542332
Tue Nov 23 09:40:35 2021,42300,10.028527238312353,0.036480194432660935,0.6550837984519703,-25.068537416462974,,1637635235.9938211
Tue Nov 23 09:41:47 2021,43200,-22.59684232101373,0.03580806399592095,0.6492144665310005,13.30189090805598,,1637635307.6681058
Tue Nov 23 09:42:59 2021,44100,-18.93786089913678,0.03677823932324019,0.6433977218626542,-59.80519060745492,,1637635379.2229283
Tue Nov 23 09:44:11 2021,45000,22.07267176640107,0.03319529751626154,0.6376330932827189,-26.167057475092307,,1637635451.80794
Tue Nov 23 09:45:24 2021,45900,18.613094555423814,0.034119894914329055,0.631920113848461,-24.63099477571103,,1637635524.7781782
Tue Nov 23 09:46:37 2021,46800,-15.147247101185847,0.03188023231509659,0.626258320800795,-53.03337675002825,,1637635597.6982217
Tue Nov 23 09:47:54 2021,47700,-20.693303469926448,0.03302574365089337,0.6206472555268023,30.951220627647388,,1637635674.7006028
Tue Nov 23 09:49:12 2021,48600,-6.515821662135924,0.033211860769531795,0.6150864635225815,54.731604530409925,,1637635752.6425898
Tue Nov 23 09:50:25 2021,49500,-40.14674845021401,0.035097076306636964,0.6095754943564378,19.202000178025514,,1637635825.7587178
Tue Nov 23 09:51:41 2021,50400,14.409221408763013,0.03483388248624073,0.6041139016323899,-49.05284334068509,,1637635901.5582747
Tue Nov 23 09:52:45 2021,51300,41.44570197952652,0.03539295747358766,0.598701242954017,-94.53836723055983,,1637635965.5635567
Tue Nov 23 09:53:50 2021,52200,-7.575606088757887,0.035417599921735626,0.5933370798886243,-58.183482284234344,,1637636030.1820376
Tue Nov 23 09:54:57 2021,53100,27.218567128939732,0.03423145374904076,0.5880209779317215,24.917747213528585,,1637636097.7425487
Tue Nov 23 09:56:09 2021,54000,20.952315627243337,0.034396736699466905,0.5827525064718384,-131.48508483349062,,1637636169.394103
Tue Nov 23 09:57:18 2021,54900,-0.7458399371623967,0.03492899687339862,0.5775312387556422,-122.32009653906292,,1637636238.6530168
Tue Nov 23 09:58:22 2021,55800,-12.38132958390644,0.035580243258219624,0.5723567518533642,3.9264979310762556,,1637636302.6017897
Tue Nov 23 09:59:23 2021,56700,-24.387291154427313,0.03574186424828238,0.5672286266245387,97.37561708598545,True,1637636363.6187267
Tue Nov 23 10:00:55 2021,57600,11.349444599118872,0.037044471272577845,0.5621464476840687,-4.963488113461565,,1637636455.0719345
Tue Nov 23 10:02:04 2021,58500,18.899363739599796,0.03215437107822961,0.5571098033685652,4.248096108157597,,1637636524.6296287
Tue Nov 23 10:03:07 2021,59400,-0.3496749736170912,0.03394356785859499,0.5521182857030027,63.53475865691276,,1637636587.6552327
Tue Nov 23 10:04:14 2021,60300,34.174866692345915,0.03387236817946865,0.54717149036768,-73.111299524085,,1637636654.4807127
Tue Nov 23 10:05:19 2021,61200,-8.341799547297839,0.03266763210193151,0.5422690166654628,12.60327876460471,,1637636719.718571
Tue Nov 23 10:06:31 2021,62100,8.769251764146698,0.033886198264857136,0.537410467489328,12.972947815863023,,1637636791.6690798
Tue Nov 23 10:07:53 2021,63000,-5.848143753975963,0.03262862155886574,0.5325954492902031,-17.904167182962794,,1637636873.1333683
Tue Nov 23 10:09:09 2021,63900,-7.047957658869583,0.03195130949012107,0.5278235720450793,-5.666170006838854,,1637636949.6367998
Tue Nov 23 10:10:31 2021,64800,10.823706729149501,0.03442721160646114,0.5230944492254249,-3.542874361436702,,1637637031.5722847
Tue Nov 23 10:11:39 2021,65700,-3.825379783764801,0.02952226790185604,0.5184076977658783,35.812383631364085,,1637637099.9643137
Tue Nov 23 10:13:02 2021,66600,-14.435065008344711,0.030213600260516008,0.5137629380332087,33.674078966875115,,1637637182.2839985
Tue Nov 23 10:14:09 2021,67500,-21.4942905892895,0.03220832378551778,0.5091597937955772,53.006350893622965,,1637637249.571135
Tue Nov 23 10:15:18 2021,68400,-23.736907618135245,0.031028444457592237,0.5045978921920542,66.69903815742356,,1637637318.5913253
Tue Nov 23 10:16:31 2021,69300,-8.774562481118608,0.029805025263792938,0.5000768637024237,-16.057568060728862,,1637637391.7274628
Tue Nov 23 10:17:43 2021,70200,-21.106339232217046,0.032707568386362657,0.4955963421172414,-21.28250841280652,,1637637463.512178
Tue Nov 23 10:19:09 2021,71100,-6.916864570379447,0.031027428696138993,0.4911559645081809,40.85119101790458,,1637637549.414464
Tue Nov 23 10:20:22 2021,72000,19.283092536412376,0.03101532666840487,0.4867553711986302,42.93839764178502,,1637637622.924931
Tue Nov 23 10:21:36 2021,72900,10.316053361194912,0.02952540640046613,0.4823942057345616,97.2689000172481,,1637637696.9418025
Tue Nov 23 10:22:49 2021,73800,-13.371643014724828,0.031211203770298096,0.4780721148556542,6.126315148759133,,1637637769.5546217
Tue Nov 23 10:24:04 2021,74700,-8.209022349471004,0.031663135430879064,0.4737887484666841,66.48046925553163,,1637637844.5774877
Tue Nov 23 10:25:26 2021,75600,5.102323341365686,0.02900349149480462,0.46954375960916256,73.31116097663524,,1637637926.2365906
Tue Nov 23 10:26:42 2021,76500,4.1690029226677225,0.0276572776461641,0.4653368044332317,138.22743821469123,True,1637638002.910272
Tue Nov 23 10:28:00 2021,77400,4.176641158184691,0.02847781195460508,0.4611675421698136,131.354013892052,,1637638080.5544553
Tue Nov 23 10:29:22 2021,78300,2.6364534590367557,0.029139919322397973,0.45703563510300926,-108.73470395431642,,1637638162.3546321
Tue Nov 23 10:30:58 2021,79200,-2.3866702178219796,0.029264206400968964,0.4529407485427403,115.39152456835141,,1637638258.7223904
Tue Nov 23 10:32:37 2021,80100,12.104277264808728,0.029469770963510705,0.44888255079763967,-16.675616740136206,,1637638357.2912986
Tue Nov 23 10:34:05 2021,81000,9.847919237937349,0.028207125906935998,0.44486071314818293,95.63064621612958,,1637638445.818198
Tue Nov 23 10:35:40 2021,81900,-33.00568791152295,0.029476728778746394,0.4408749098200644,198.9025369155243,True,1637638540.6651928
Tue Nov 23 10:36:52 2021,82800,10.87038453252296,0.028930871892306538,0.43692481795780713,-0.6120273621887335,,1637638612.9857886
Tue Nov 23 10:38:17 2021,83700,12.184477968971674,0.02611391480908626,0.43301011759860986,83.79611172968521,,1637638697.0507894
Tue Nov 23 10:39:38 2021,84600,10.404999881182826,0.029812046822367443,0.42913049164643396,158.77548566729232,,1637638778.8331995
Tue Nov 23 10:40:57 2021,85500,1.7929543371827803,0.02571907674531556,0.4252856258463123,80.39199242329227,,1637638857.813008
Tue Nov 23 10:42:19 2021,86400,-17.88392455218084,0.027164959203865795,0.42147520875889866,35.22957636257931,,1637638939.8655987
Tue Nov 23 10:43:42 2021,87300,-9.789331274661398,0.02756625503456841,0.41769893173523887,50.96698166159599,,1637639022.3176687
Tue Nov 23 10:45:08 2021,88200,-32.33779052945371,0.027586205888849993,0.4139564888917702,47.42043290839995,,1637639108.0273082
Tue Nov 23 10:46:30 2021,89100,-40.916351669918804,0.026920325059133273,0.4102475770855449,61.46512041465213,,1637639190.129966
Tue Nov 23 10:48:05 2021,90000,19.630593160656506,0.028551200104670393,0.4065718958896744,93.4263534554301,,1637639285.2776453
Tue Nov 23 10:49:46 2021,90900,30.48374986200335,0.028613795774160986,0.4029291475689963,39.3849441207299,,1637639386.6408207
Tue Nov 23 10:51:15 2021,91800,-3.810599776943258,0.027424516287218367,0.39931903705595306,99.64736707239801,,1637639475.9213943
Tue Nov 23 10:52:38 2021,92700,-19.799652910242074,0.024668289175153606,0.39574127192669495,52.42198334656135,,1637639558.428061
Tue Nov 23 10:54:09 2021,93600,-11.59254464946424,0.026644214893587762,0.39219556237739256,41.889661425522796,,1637639649.7288718
Tue Nov 23 10:55:41 2021,94500,2.089208112152731,0.025063933312582474,0.38868162120076144,28.42476123796584,,1637639741.5304444
Tue Nov 23 10:57:24 2021,95400,0.20035314400023552,0.025666992356483308,0.38519916376279884,-95.94738069595408,,1637639844.428812
Tue Nov 23 10:58:56 2021,96300,-33.82266908175797,0.026037726124955547,0.381747907979727,-63.82151027229459,,1637639936.5725794
Tue Nov 23 11:00:37 2021,97200,-3.9874707795482554,0.026187545181148582,0.37832757429514485,81.58074194360694,,1637640037.1409006
Tue Nov 23 11:02:15 2021,98100,-5.986540171652939,0.026182904253817266,0.37493788565738406,152.87505789304245,,1637640135.22193
Tue Nov 23 11:03:58 2021,99000,21.736034898407112,0.02665191750249101,0.371578567497066,-10.602079742701562,,1637640238.1793199
Tue Nov 23 11:05:31 2021,99900,-24.506757200991867,0.0267816464525337,0.36824934770486173,-12.373888364734878,,1637640331.9221585
Tue Nov 23 11:07:12 2021,100800,-5.925541336126894,0.028068658226273125,0.36494995660945,83.50294653218175,,1637640432.780753
Tue Nov 23 11:08:39 2021,101700,-37.03890908762861,0.028221691177330085,0.36168012695567797,81.46816179696394,,1637640519.9574926
Tue Nov 23 11:10:19 2021,102600,-4.758711728998083,0.027824136550641723,0.35843959388290386,127.95068126107637,,1637640619.2921894
Tue Nov 23 11:11:49 2021,103500,2.7762465613155456,0.029302725238311622,0.35522809490355467,39.43481608928229,,1637640709.0001063
Tue Nov 23 11:13:21 2021,104400,14.19602083406253,0.028245245156706206,0.3520453698818559,77.4490973931766,,1637640801.5055513
Tue Nov 23 11:14:55 2021,105300,4.818667576195146,0.026298107119898002,0.3488911610127616,92.00812773826794,,1637640895.1523085
Tue Nov 23 11:16:27 2021,106200,-1.2954392858765171,0.02682521654344681,0.3457652128010744,42.549281691994,,1637640987.6970103
Tue Nov 23 11:17:47 2021,107100,-18.440428119881958,0.025802629161626102,0.34266727204074615,100.31170386255383,,1637641067.6939476
Tue Nov 23 11:19:19 2021,108000,-26.69876710408915,0.02846299052807606,0.33959708779437514,100.92976494812642,,1637641159.2448077
Tue Nov 23 11:20:33 2021,108900,-18.733901762937915,0.027811733362678854,0.3365544113728698,127.89904156852737,,1637641233.4668527
Tue Nov 23 11:22:17 2021,109800,-14.89214997533491,0.02739757129456848,0.33353899631531236,44.9671954571766,,1637641337.2358913
Tue Nov 23 11:23:52 2021,110700,24.261163954778645,0.03412858072564834,0.3305505983689928,253.66046779300905,True,1637641432.3746936
Tue Nov 23 11:26:00 2021,111600,-20.81205752975553,0.028325099596857195,0.32758897546962146,169.8303098070591,,1637641560.0066516
Tue Nov 23 11:29:12 2021,112500,8.06591499762491,0.02816689864421884,0.32465388772172477,125.72414737185883,,1637641752.8259356
Tue Nov 23 11:33:20 2021,113400,-22.49226011047689,0.02869451912585646,0.3217450973792139,145.3999136255527,,1637642000.6725688
Tue Nov 23 11:36:03 2021,114300,-14.65367034898253,0.031297794129285544,0.31886236882612473,37.14387692801479,,1637642163.3988664
Tue Nov 23 11:38:42 2021,115200,16.65688036461286,0.02653214783459488,0.3160054685575327,117.99543252321786,,1637642322.1126523
Tue Nov 23 11:43:31 2021,116100,8.689380792948313,0.028039754025327664,0.31317416516064117,66.70563977922765,,1637642611.6818333
Tue Nov 23 11:46:55 2021,117000,-15.554177583883401,0.028512215312673814,0.3103682292960321,118.13427168224534,,1637642815.2474267
Tue Nov 23 11:50:47 2021,117900,-12.360146344210833,0.02702214526374721,0.30758743367909386,33.273174326514614,,1637643047.2877462
Tue Nov 23 11:54:51 2021,118800,-44.094926126940344,0.030264175086696116,0.3048315530616092,250.3084815067594,,1637643291.282813
Tue Nov 23 11:57:37 2021,119700,26.91666586353496,0.027585699434081713,0.3021003642135088,210.96700555928976,,1637643457.8012552
Tue Nov 23 12:01:55 2021,120600,2.633012101215944,0.030179389415101874,0.2993936459047897,120.99673686080371,,1637643715.298847
Tue Nov 23 12:04:35 2021,121500,16.70171104113109,0.026147712039140365,0.2967111788875971,38.66797312301399,,1637643875.578958
Tue Nov 23 12:11:17 2021,122400,-4.1025678752251,0.02917120669554505,0.29405274587846264,97.56074780557444,,1637644277.713379
Tue Nov 23 12:17:41 2021,123300,-0.7848183090402046,0.027707947802522944,0.2914181315407066,90.56843097546158,,1637644661.1841426
Tue Nov 23 12:23:27 2021,124200,5.156451921827313,0.030543169127777218,0.28880712246699247,220.3793000651998,,1637645007.0979643
Tue Nov 23 12:29:46 2021,125100,40.05179694300173,0.03010966155419333,0.2862195071620429,120.14635755908769,,1637645386.525073
Tue Nov 23 12:34:47 2021,126000,-1.7110160960898524,0.029593191211008365,0.2836550760255065,108.5725084479065,,1637645687.8003786
Tue Nov 23 12:42:06 2021,126900,40.13115742954914,0.0285259725453539,0.2811136213349825,15.251299180254811,,1637646126.1020887
Tue Nov 23 12:49:37 2021,127800,-45.60015765385751,0.02940482448993458,0.2785949372291934,65.26691264995866,,1637646577.9998527
Tue Nov 23 12:55:35 2021,128700,-11.458124994769866,0.030115454728818603,0.27609881969130856,131.83408420861446,,1637646935.4132588
Tue Nov 23 13:03:34 2021,129600,-1.028714480619504,0.02899159335427814,0.27362506653242075,72.12314154839903,,1637647414.1357439
Tue Nov 23 13:08:43 2021,130500,28.830806906069085,0.030032027216317755,0.2711734773751685,234.87547951532935,,1637647723.7600763
Tue Nov 23 13:16:13 2021,131400,15.480921781367169,0.028234635504066116,0.2687438536375035,55.91458815688429,,1637648173.8108265
Tue Nov 23 13:26:39 2021,132300,-2.1140350640125822,0.028746785736228856,0.26633599851660716,30.66333325428981,,1637648799.401796
Tue Nov 23 13:35:39 2021,133200,29.553197754503373,0.027102022042704954,0.26394971697294733,181.9380655451533,,1637649339.4070015
Tue Nov 23 13:44:56 2021,134100,16.01700165293771,0.030115115352802806,0.2615848157144797,89.27037894420667,,1637649896.4870813
Tue Nov 23 14:00:01 2021,135000,13.398137538092678,0.027407257023474407,0.25924110318099597,108.55085131760256,,1637650801.5988395
Tue Nov 23 14:12:20 2021,135900,-42.94234650200163,0.028862632148278257,0.25691838952859986,117.23490819491768,,1637651540.3748944
Tue Nov 23 14:27:15 2021,136800,8.073734295920692,0.03029764169930584,0.2546164866143352,-6.185747376806347,,1637652435.2130337
Tue Nov 23 14:40:18 2021,137700,-8.266356166622359,0.029424540619883272,0.2523352079809428,269.7279504766526,True,1637653218.6110413
Tue Nov 23 14:49:42 2021,138600,10.028455176407302,0.02973228664189163,0.2500743688417563,186.5417931174956,,1637653782.4526646
Tue Nov 23 15:01:29 2021,139500,-19.34847059536529,0.027079166154014983,0.247833786065739,137.19125694875595,,1637654489.7104888
Tue Nov 23 15:09:35 2021,140400,-3.6667664561042095,0.027951966591903733,0.2456132781626464,84.51333645357742,,1637654975.782118
Tue Nov 23 15:24:01 2021,141300,-12.136671657117043,0.026716339621278975,0.2434126652683255,205.5429658645769,,1637655841.8219535
Tue Nov 23 15:31:03 2021,142200,9.964269859214452,0.028327920446172355,0.24123176913014638,119.04645834510868,,1637656263.008397
Tue Nov 23 15:39:12 2021,143100,7.483643423486853,0.027537643399296534,0.2390704130925621,190.93356741553367,,1637656752.6609023
Tue Nov 23 15:49:34 2021,144000,-2.7936744420832147,0.03198440747232073,0.23692842208280143,121.3529139730249,,1637657374.892193
Tue Nov 23 16:01:13 2021,144900,-23.465182404526452,0.02838299967245095,0.23480562259668725,255.63377356107142,,1637658073.0151935
Tue Nov 23 16:17:44 2021,145800,-0.625240350877152,0.028877220432170562,0.2327018426845804,13.490293844130207,,1637659064.7305322
Tue Nov 23 16:25:10 2021,146700,-7.915987563043796,0.02888591403193358,0.2306169119374528,66.23755283286911,,1637659510.3054397
Tue Nov 23 16:37:29 2021,147600,2.4524890124319474,0.029723983087266485,0.2285506614730871,44.823474712452594,,1637660249.2079258
Tue Nov 23 16:44:58 2021,148500,-7.117794413935,0.027987846637972526,0.22650292392239063,92.41838880997015,,1637660698.6411262
Tue Nov 23 16:55:27 2021,149400,-6.592185133440626,0.02727494706554959,0.22447353341584428,2.848934889526028,,1637661327.3422048
Tue Nov 23 17:08:14 2021,150300,12.345403054020961,0.02635946237637351,0.22246232557006343,93.28445539060446,,1637662094.8724766
Tue Nov 23 17:14:35 2021,151200,38.154718292026345,0.027831500524448025,0.22046913747448385,189.4889494078588,,1637662475.7212675
Tue Nov 23 17:23:35 2021,152100,-13.017721496156252,0.02596861731726676,0.2184938076781653,32.553819954783876,,1637663015.8922725
Tue Nov 23 17:35:26 2021,153000,-2.987774833302593,0.026238404462734857,0.2165361761767145,-14.105467194039832,,1637663726.486003
Tue Nov 23 17:42:03 2021,153900,-0.17084133612421226,0.02633742324490514,0.21459608439932362,53.73267677181822,,1637664123.2022614
Tue Nov 23 17:54:06 2021,154800,-30.51634245206558,0.026321496268630857,0.21267337519592638,276.1890411241834,True,1637664846.494228
Tue Nov 23 18:06:25 2021,155700,6.411675092110386,0.02428734312920521,0.2107678928244683,54.649493481235595,,1637665585.3619168
Tue Nov 23 18:15:36 2021,156600,-36.730098489888704,0.026365210643141634,0.20887948293829245,188.12604630949755,,1637666136.0603886
Tue Nov 23 18:32:46 2021,157500,9.994021773973856,0.02461989685220437,0.20700799257363608,62.287010061795264,,1637667166.1841993
Tue Nov 23 18:51:13 2021,158400,11.111853345546333,0.026288098140309253,0.20515327013724025,20.38138069042474,,1637668273.5665698
Tue Nov 23 19:05:46 2021,159300,3.8957970523020737,0.024877374319152698,0.20331516539407082,144.320378099119,,1637669146.5733588
Tue Nov 23 19:18:07 2021,160200,-6.876026965813953,0.02623603421729058,0.20149352945514978,62.76630007204837,,1637669887.3584163
Tue Nov 23 19:28:22 2021,161100,-11.828552494899792,0.025755152254261903,0.19968821476549575,37.40990408124341,,1637670502.2481484
Tue Nov 23 19:38:53 2021,162000,-6.453855383374014,0.0248554272740148,0.19789907509216778,137.9665475371658,,1637671133.6686616
Tue Nov 23 19:46:18 2021,162900,19.685762801331656,0.025850677682190307,0.19612596551242545,181.22627670378128,,1637671578.6663651
Tue Nov 23 19:56:31 2021,163800,11.27107658476745,0.02655950348927743,0.19436874240198782,76.87340021465462,,1637672191.8787282
Tue Nov 23 20:07:33 2021,164700,22.05055060786843,0.027164286841741866,0.19262726342339812,158.69185020812546,,1637672853.329378
Tue Nov 23 20:17:48 2021,165600,-10.540492228322837,0.025579158388492135,0.19090138751449628,66.02706742048669,,1637673468.721141
Tue Nov 23 20:31:02 2021,166500,-12.5163663998946,0.02495166007325881,0.1891909748769922,42.48310270372255,,1637674262.711936
Tue Nov 23 20:42:19 2021,167400,-36.15424196364912,0.028476193325283627,0.18749588696514158,21.258312841824093,,1637674939.525838
Tue Nov 23 20:58:14 2021,168300,2.731879419801693,0.026303338977094325,0.18581598647452388,101.8040507315718,,1637675894.1972253
Tue Nov 23 21:09:08 2021,169200,-15.631462398654431,0.026831080106914873,0.18415113733091995,85.56131636231439,,1637676548.2087133
Tue Nov 23 21:22:50 2021,170100,-45.259768037154984,0.02628244062937382,0.1825012046792909,90.62527892409068,,1637677370.2806985
Tue Nov 23 21:36:35 2021,171000,-11.706564863916578,0.022955600761601493,0.18086605487285262,86.34567129383316,,1637678195.103419
Tue Nov 23 21:44:04 2021,171900,-15.526536450459854,0.02444659718364063,0.17924555546225268,46.7990965999586,,1637678644.7922537
Tue Nov 23 21:50:44 2021,172800,-18.34780950402547,0.027227153735649254,0.17763957518483905,25.437039012975667,,1637679044.3071911
Tue Nov 23 21:57:28 2021,173700,12.780449021255752,0.027113636471848522,0.1760479839540316,77.08701304646964,,1637679448.9491563
Tue Nov 23 22:07:38 2021,174600,14.502673030167514,0.02544698281575822,0.1744706528487818,111.40618719911974,,1637680058.7229
Tue Nov 23 22:18:06 2021,175500,11.871400883693887,0.02737999372649938,0.17290745410312852,165.55199624889121,,1637680686.4759257
Tue Nov 23 22:26:19 2021,176400,15.475199118141486,0.02671771770187964,0.17135826109585306,103.17433766622231,,1637681179.530737
Tue Nov 23 22:38:35 2021,177300,8.13578031642194,0.02525518246822887,0.16982294834022002,153.496224287005,,1637681915.241753
Tue Nov 23 22:43:33 2021,178200,22.31092315011557,0.024583236313321523,0.16830139147381315,134.04047256404493,,1637682213.5276952
Tue Nov 23 22:50:55 2021,179100,-6.670725632695444,0.025937854923928777,0.16679346724846159,115.15275939388816,,1637682655.0192728
Tue Nov 23 22:59:15 2021,180000,4.62822953904233,0.025749921940991446,0.16529905352025773,166.19986054748964,,1637683155.4176185
Tue Nov 23 23:07:21 2021,180900,-20.418556196035752,0.026292662241289184,0.16381802923966118,99.88345088865431,,1637683641.7818017
Tue Nov 23 23:16:58 2021,181800,12.52344000961785,0.02638548276801076,0.16235027444169686,103.68148221247621,,1637684218.1929295
Tue Nov 23 23:32:17 2021,182700,-20.974931168564382,0.025192671658264266,0.1608956702362336,-35.62420273204245,,1637685137.1924064
Tue Nov 23 23:38:53 2021,183600,-11.887254507708246,0.026703022858645353,0.15945409879835806,20.937563121850737,,1637685533.1236506
Tue Nov 23 23:45:09 2021,184500,-0.5877504757372121,0.02564771746026559,0.15802544335882732,130.4537964715939,,1637685909.8339274
Tue Nov 23 23:54:13 2021,185400,1.874994643110636,0.025342806848800845,0.15660958819461301,2.9061990221637544,,1637686453.0355985
Wed Nov 24 00:05:00 2021,186300,-31.75866939893351,0.02692328671252148,0.15520641861952525,135.21657358327977,,1637687100.628497
Wed Nov 24 00:14:23 2021,187200,-19.55429028140773,0.026277571517663696,0.15381582097492538,118.51969165961916,,1637687663.6278234
Wed Nov 24 00:24:33 2021,188100,-22.017136094850837,0.02658952247040967,0.1524376826205166,97.87525759786809,,1637688273.6261683
Wed Nov 24 00:33:37 2021,189000,19.359979157864036,0.026607900940709642,0.1510718919252227,160.44389048570577,,1637688817.3408666
